Price,Close,High,Low,Open,Volume,returns,volatility,regime
2010-03-17,88.62156677246094,88.90915540213518,88.10694086950888,88.36425670795718,177468100,0.00592706699121992,0.004416580918285138,2
2010-03-18,88.57620239257812,88.75026380707378,88.2205041447645,88.62917835880906,196509100,-0.0005118887143948925,0.004656541979312604,2
2010-03-19,88.12783813476562,89.13093133316978,87.78587098670637,88.12783813476562,226641100,-0.00506190427791553,0.003771507717393043,2
2010-03-22,88.59898376464844,88.75857191128894,87.5730939229135,87.62628803921905,184477800,0.005346161211424949,0.0038601258066770076,2
2010-03-23,89.22210693359375,89.29809768628043,88.43938536752493,88.7281583445462,182941600,0.0070330735463124405,0.0041071093697770955,2
2010-03-24,88.78897857666016,89.23733403072856,87.83148432143409,88.88777180771709,196072600,-0.0048544959519501996,0.004738929523548899,2
2010-03-25,88.64456939697266,89.79964394602504,88.53818118052268,89.38928691212246,223396300,-0.0016264313657220475,0.004802723768508595,2
2010-03-26,88.59136199951172,89.22969120245833,88.24179994108064,88.81173921416388,205808500,-0.0006002330184792237,0.004829325286182501,2
2010-03-29,89.15371704101562,89.3132993714337,88.67497004976141,89.03972800565323,134513500,0.006347741233586612,0.005050022328570868,2
2010-03-30,89.21450805664062,89.54127351824079,88.8421493019828,89.2601013496983,145772500,0.0006818674267616842,0.0045984342216612755,2
2010-03-31,88.91053009033203,89.3056854508468,88.61416212051537,88.87253181821305,161078700,-0.003407270554197317,0.004493828189203641,2
2010-04-01,89.51849365234375,89.8604550098243,88.98654667682244,89.51849365234375,161215200,0.006837925287297653,0.0049207523760268004,2
2010-04-05,90.2480010986328,90.30879022518594,89.60966598917865,89.86044070352575,105847600,0.008149237286344313,0.004864789401225902,2
2010-04-06,90.46078491210938,90.6203672530546,89.89084549542349,89.98963290713523,110384200,0.002357767605777994,0.004753585908746505,2
2010-04-07,89.94404602050781,90.7039652969246,89.526088099389,90.27841235740287,184576300,-0.005712297235798025,0.0049845932010066105,2
2010-04-08,90.25559997558594,90.40758729277611,89.36649591148591,89.63246646941455,158704000,0.0034638641340094534,0.004613141814389551,2
2010-04-09,90.8483428955078,90.88633537696428,90.2784034941501,90.44558084846071,133006500,0.006567381083081747,0.004693663633906897,2
2010-04-12,90.99273681640624,91.22831574563281,90.85595110830587,90.96233934819236,110279000,0.0015893952085017649,0.0045843953909266875,2
2010-04-13,91.06110382080078,91.22068613024945,90.43036959936862,90.90152151135212,125043600,0.0007513457313905736,0.004426814474400464,2
2010-04-14,92.09458923339844,92.09458923339844,91.25107864506775,91.39545931852433,161609000,0.011349361793718815,0.005248645545297926,2
2010-04-15,92.17060089111328,92.38337734046416,91.91222534709907,91.94262281096682,144615300,0.0008253650767930942,0.004809377160967107,2
2010-04-16,90.70396423339844,92.17060865159502,90.24041301640153,91.84384313465824,366786700,-0.01591219590124482,0.007655584990467957,2
2010-04-19,91.04590606689452,91.13709844662674,90.02761724963696,90.43797426184787,217947800,0.00376986647040245,0.007341798757164945,2
2010-04-20,91.8590087890625,91.93500532902388,91.09149475540609,91.61583493526327,157708000,0.008930689553142246,0.007768162242870056,2
2010-04-21,91.6918716430664,92.1250254410786,91.18272127180067,91.9122431527831,192910100,-0.0018194965110052141,0.007454310230395941,2
2010-04-22,91.96541595458984,92.0794049903189,90.52157416109911,91.04591444909566,115360300,0.0029832994639729105,0.007445020671123637,2
2010-04-23,92.56575012207033,92.60374839878916,91.66904529010176,91.90462416985721,177335500,0.006527825283549227,0.0074422774018936206,2
2010-04-26,92.21620178222656,92.80134286385234,92.12501518083732,92.59616141527877,143457300,-0.003776216790581821,0.007657433155356294,2
2010-04-27,90.0352554321289,92.2086196394105,89.86047141453079,91.68427918206628,355853300,-0.023650359784369357,0.011022580388588573,1
2010-04-28,90.7191390991211,90.94711714576826,89.87562844333819,90.46837020507628,300674100,0.007595731957552143,0.010608523548595983,2
2010-04-29,91.84386444091795,92.0338443018668,91.24352738459265,91.26632404027048,193775000,0.012397883764835749,0.011480032065473841,2
2010-04-30,90.28600311279295,91.95782892060606,90.26320646321268,91.85903570879323,270000900,-0.01696206205616657,0.01164237246606157,1
2010-05-03,91.4562530517578,91.7070277202342,90.58234501773897,90.71913067347863,182747900,0.012961587606252323,0.012349557848111248,0
2010-05-04,89.3056869506836,90.4531663748248,88.84973666620996,90.4379705443554,360353400,-0.023514697238439575,0.014040373250706884,1
2010-05-05,88.77374267578125,89.51846589147289,88.12781264656061,88.57616210056148,328973200,-0.005956443459150473,0.014071619210453235,2
2010-05-06,85.82528686523438,88.91055734164716,79.79152581942695,88.34821868780634,647356600,-0.033213152016302816,0.01672663537599584,1
2010-05-07,84.54859161376953,86.4559841756664,83.14274258922033,85.59727777202158,637558800,-0.01487551394345532,0.016198597932654688,1
2010-05-10,88.272216796875,88.64457558042399,87.32231779965169,88.00624043947377,396159600,0.04404124435467294,0.023355603145940117,0
2010-05-11,88.02141571044922,89.18409080722941,87.32229164931262,87.44387566973037,317849800,-0.0028412233829235856,0.022326255817065047,1
2010-05-12,89.25253295898438,89.38172366578561,88.21904209092473,88.37102945253646,235607100,0.013986564958066383,0.02272060209158564,0
2010-05-13,88.14303588867188,89.42730133041945,88.06704512002284,89.00934340626372,234452500,-0.012430986925854093,0.02239991503925389,1
2010-05-14,86.54721069335938,87.64149636693246,85.77209553972797,87.48191400582377,345601400,-0.018104949293193062,0.022476859431912976,1
2010-05-17,86.5927734375,87.02592706413657,84.93614967641723,86.78275320001994,325739800,0.0005264495964181215,0.021767313190723867,1
2010-05-18,85.41492462158203,87.55789666870285,85.13375241268481,87.29952110960632,360556800,-0.013602160655682205,0.021056654695282024,1
2010-05-19,84.92855072021484,85.69606475082836,83.8646629399153,84.93614573600327,394742700,-0.005694249611786106,0.021054452766047,1
2010-05-20,81.72169494628906,83.50750354580006,81.66850084494949,83.1199432087705,530418300,-0.03775945482091547,0.021786407223376717,1
2010-05-21,82.91480255126953,83.11997822924705,80.0651049265977,80.4830628973061,500909400,0.01459964340882336,0.02224219211361155,0
2010-05-24,81.85088348388672,83.12754777133132,81.77489273536362,82.4664160839631,269823000,-0.012831473206789012,0.01548281757647058,1
2010-05-25,81.93450164794922,81.97249993340877,79.3203773064345,79.87512096643245,396505200,0.0010215914661320102,0.015656822054401835,0
2010-05-26,81.44056701660156,83.18838409111326,81.19739302166931,82.43606545018622,349719300,-0.006028408319000533,0.013846443152771743,2
2010-05-27,84.16864013671875,84.19903759608336,82.66399778564457,82.97556739583992,300870500,0.03349771766153187,0.01918230691341511,0
2010-05-28,83.11236572265625,84.13825549214047,82.71720448845332,84.07746056415179,297933500,-0.012549500768299748,0.018819515575727575,1
2010-06-01,81.71410369873047,83.55310661487306,81.59251965188713,82.33723715782519,277909400,-0.016823754344711395,0.019164549609255704,1
2010-06-02,83.84187316894531,83.84946818535624,81.6989016034054,82.13205524544892,240243700,0.026039194874603933,0.021309174398579753,0
2010-06-03,84.13065338134766,84.39662394004864,83.2719467781921,84.08506008491987,226618300,0.003444343518189674,0.021312556701517868,0
2010-06-04,81.174560546875,83.08195917037544,80.90098919857522,82.53481647377589,398475600,-0.035136929474127276,0.020816770547292408,1
2010-06-07,80.16387176513672,81.77490249563509,80.10308263769622,81.46333285246362,264609100,-0.01245080693913514,0.020393214373573124,1
2010-06-08,81.02256774902344,81.1821500470033,79.52552635661742,80.22465046140213,357774300,0.010711757865220273,0.020514047319454276,0
2010-06-09,80.58942413330078,82.28404050605454,80.24745705432396,81.49372393397911,268023300,-0.005345962584947572,0.020549069427438844,1
2010-06-10,82.9451904296875,83.04397784873791,80.5818410091115,81.96489386443717,317890600,0.029231705297833033,0.022601523522776612,0
2010-06-11,83.34791564941406,83.40110974718449,82.16244387183212,82.21563796960255,214128200,0.004855317320272556,0.01981864036831118,0
2010-06-14,83.21878051757812,84.44225129478933,83.13518891433573,83.98629498702158,207196100,-0.0015493504646129086,0.019394933988710752,1
2010-06-15,85.11097717285156,85.18696795721085,83.65952826137072,83.80391481006102,238268700,0.022737615758185115,0.019548737807896264,0
2010-06-16,85.08053588867188,85.43009795490326,84.50299578903113,84.67017890716836,216374000,-0.0003576657816753981,0.018001096339774807,0
2010-06-17,85.21733856201172,85.36172506517786,84.38902941752323,85.32372678611623,263185800,0.001607919742288022,0.017989712703083117,0
2010-06-18,85.30975341796875,85.61516270511218,85.03488039929266,85.38610573975461,174006600,0.00108446071558288,0.012668517141158095,2
2010-06-21,85.0654067993164,86.43212883546978,84.59201317108668,86.37105048449472,213140700,-0.002864228401355029,0.01150623281512841,2
2010-06-22,83.66050720214844,85.43954467144559,83.53834466418607,85.06541425321885,239355400,-0.016515521996883664,0.013344843701368002,1
2010-06-23,83.40087127685547,84.01169534709348,82.82822043427292,83.713917374975,254639900,-0.0031034467035396807,0.01320170085894752,2
2010-06-24,82.0188980102539,83.09548475879163,81.80510922126112,82.98859036429523,268523600,-0.01657024975211585,0.011058622060511511,1
2010-06-25,82.36248779296875,82.7824283705824,81.5225949871269,82.2632245566562,238726500,0.004189153854174954,0.011020921237583782,2
2010-06-28,82.10286712646484,82.70606010455138,81.80508912561665,82.48463439168624,169218600,-0.0031521712549104075,0.011039270905735667,2
2010-06-29,79.56796264648438,82.08762987479619,79.06403269600703,80.9499588023012,373649500,-0.030874737615142034,0.011089625947452874,1
2010-06-30,78.81204223632812,80.07950664143625,78.55243744352347,79.34651412547493,284101700,-0.009500311243543558,0.010887745160290231,2
2010-07-01,78.46080017089844,79.0181770462718,77.21623531366544,78.75857813452102,382924800,-0.004456705542237316,0.010481032750764802,2
2010-07-02,78.03323364257812,78.96474678486884,77.59038800264716,78.72805292341377,233385200,-0.005449428598599759,0.010033678869441868,2
2010-07-06,78.54480743408203,79.69010934917348,77.7889039759008,79.13272652069399,256935300,0.0065558450883518304,0.011047010616997073,2
2010-07-07,81.01866912841797,81.11792654432308,78.65934382834298,78.74333311307329,253769400,0.03149618383636765,0.0161399163757819,0
2010-07-08,81.82035064697266,81.91197104850944,80.86593262892924,81.69818234451657,210842100,0.009895022063173942,0.01665365482331927,0
2010-07-09,82.43119049072266,82.43882746741698,81.64475082509242,81.79745540714059,144999900,0.007465622414472017,0.016004789912637173,0
2010-07-12,82.484619140625,82.64496066333477,81.81271097517858,82.15629912022735,131283600,0.0006481606001840223,0.015956069706867217,0
2010-07-13,83.72919464111328,84.05750887823181,83.17181190246508,83.33979042165511,213025900,0.015088576675930998,0.016553739017835252,0
2010-07-14,83.72154998779297,84.04987002011,83.11835709933582,83.4619452568583,184426800,-9.13021241046863e-05,0.01197104958887078,2
2010-07-15,83.74446868896484,84.03460971743138,82.59152990098185,83.69102150410768,232337900,0.00027374912642219584,0.01100025635446101,2
2010-07-16,81.43861389160156,83.38562388126059,81.27826647834388,83.29399762015726,282693400,-0.027534413119599033,0.015120212221979455,1
2010-07-19,81.91963195800781,82.17923093861552,81.10265012887918,81.7363852760902,186709000,0.0059065109709075525,0.014767782771253932,0
2010-07-20,82.82820892333984,82.88928724416144,80.797204754423,80.8353838020782,258162400,0.01109107723772218,0.014891007475804791,0
2010-07-21,81.75167846679688,83.27874820995198,81.41572125920393,83.25584309585408,264527000,-0.012997147596651937,0.012724804992298586,1
2010-07-22,83.5765151977539,83.94301445036923,82.71372300504774,82.72135415852348,274781300,0.02232170354396068,0.014212549129273418,0
2010-07-23,84.3018798828125,84.42404242138944,83.17184581810761,83.40853974149985,222020800,0.008679049172393372,0.014267411042517799,0
2010-07-26,85.17994689941406,85.26393619982372,84.21026019283258,84.44695413472779,184445700,0.010415746574360618,0.01447170944338307,0
2010-07-27,85.17229461669922,85.73730864040537,84.83633749840016,85.6456823830582,204855600,-8.983666923245703e-05,0.013883729597505083,2
2010-07-28,84.62255096435547,85.25628615418249,84.34004103236684,84.99668133081047,163056200,-0.006454489160093169,0.01412366193873758,2
2010-07-29,84.21024322509766,85.37845039047228,83.53833478251362,85.1493876490897,220149100,-0.004872315175555086,0.014252749934272807,2
2010-07-30,84.19496154785156,84.64545001117715,83.21000699602997,83.35507461531537,220070600,-0.00018147052734718283,0.010327774873645692,2
2010-08-02,86.09619140625,86.23362791240469,85.16467795623593,85.50826630896832,188263200,0.022581278302715058,0.011992611878625879,0
2010-08-03,85.68385314941406,86.10379368131571,85.40134325226424,85.88237377512223,146657300,-0.004789274067772631,0.012154022931490146,2
2010-08-04,86.25650024414062,86.36339461660148,85.63803911414472,85.92054317337426,158171700,0.006683255638935792,0.010699170126194464,2
2010-08-05,86.16490173339844,86.21071778299006,85.57698249563187,85.7067820146402,140473800,-0.001061931686109796,0.00902069566765783,2
2010-08-06,85.81365203857422,85.95108849768158,84.69125526008187,85.31735339039172,239728300,-0.004076482277099447,0.009044536318682045,2
2010-08-09,86.27179718017578,86.41687065923277,85.76023025181784,86.21834997609821,120800400,0.00533883747769659,0.008641658619044142,2
2010-08-10,85.80601501464844,86.2641404282934,85.03484927397975,85.53877907355995,242916300,-0.00539900849120567,0.008896398022108818,2
2010-08-11,83.45433807373047,84.51565075211226,83.31690160619075,84.48510866762489,273406900,-0.027406900792636746,0.012518625449821064,1
2010-08-12,82.94279479980469,83.24057294732867,82.1563547781229,82.19453385357328,239542600,-0.006129618732028552,0.012564514744349137,2
2010-08-13,82.69841003417969,83.19470856544774,82.59915265804818,82.68314190912301,158698500,-0.0029464254998262662,0.012564064070431364,2
2010-08-16,82.6602783203125,82.92751433279778,81.83565934580805,82.13343744904996,147895300,-0.0004610936758207007,0.009301195176004721,2
2010-08-17,83.67575073242188,84.28658071856103,83.13364188674394,83.37034156465877,172270300,0.01228488982548992,0.010619066355388826,2
2010-08-18,83.82847595214844,84.27895863190334,83.15656750892998,83.63759227591856,182922100,0.001825202862116404,0.010266828768034222,2
2010-08-19,82.37015533447266,83.5994471748472,82.02656690779078,83.39329528390004,265847600,-0.017396482533074242,0.01121466473708238,1
2010-08-20,82.10286712646484,82.41591908009335,81.50731112476845,82.12577223032913,209714200,-0.003244964233980907,0.011220713461167512,2
2010-08-23,81.78984069824219,82.8969637039261,81.75166163240168,82.49229123737001,163490300,-0.0038126126306953223,0.010703659357380272,2
2010-08-24,80.5757827758789,81.23242281348313,80.14820538406408,80.89646581974002,280677800,-0.01484362742363643,0.011124832376652143,1
2010-08-25,80.88887023925781,81.19427946753412,79.62903678404136,80.13296667094336,272234800,0.0038856273261378416,0.008620040533782517,2
2010-08-26,80.34672546386719,81.37749571300355,80.07948377031273,81.27060136570378,224439500,-0.00670234080148524,0.008644393092405599,2
2010-08-27,81.59130096435547,81.6752902293208,79.64428556787753,80.85067153255558,272649000,0.015490058783391047,0.01046488636771958,0
2010-08-30,80.40782165527344,81.62948159641294,80.4001905039884,81.37751379665494,167238600,-0.014504969219685027,0.011252843007753609,1
2010-08-31,80.40782165527344,80.91939423138079,79.78172355682729,80.11004364657992,273933100,0.0,0.010040154318289998,2
2010-09-01,82.8129653930664,82.92749675279694,81.43860655222083,81.49205374338749,256828100,0.02991181315798319,0.014683798910114535,0
2010-09-02,83.58412170410156,83.5993898307947,82.83585533940845,83.01147083556188,156112200,0.009312023876634656,0.013796891065915438,0
2010-09-03,84.66835021972656,84.74470251366583,83.95062584102293,84.40111427828583,212197300,0.012971704356280922,0.01412005116253253,0
2010-09-07,83.71392059326172,84.37819769330487,83.64520528565683,84.27130333127114,141973700,-0.011272566714574661,0.014714542394068482,1
2010-09-08,84.3018798828125,84.63783123288027,83.84375434355137,83.88193341359253,149924400,0.007023435115498744,0.013432105186109265,2
2010-09-09,84.69126892089844,85.2715569335426,84.46221200231005,85.24865182421452,147017900,0.004618984044332475,0.013429703656225048,2
2010-09-10,85.11884307861328,85.21810048335973,84.65308648849076,84.84397014590796,127819000,0.005048621459600389,0.01282302185969552,2
2010-09-13,86.0656509399414,86.24126069676971,85.61516234029952,85.95875652483494,178503500,0.011123363841466727,0.01252963770448753,0
2010-09-14,86.01216888427734,86.50083053401225,85.57695442044137,85.89763753583496,209823600,-0.0006214099943470108,0.010713725934973786,2
2010-09-15,86.3404769897461,86.43973437111963,85.50059025994658,85.76018917675684,168608400,0.003816996010302498,0.010510144025256529,2
2010-09-16,86.31759643554688,86.37104362922526,85.7831186734559,86.07326557511612,199962900,-0.00026500379656158035,0.0070126818758987144,2
2010-09-17,86.349853515625,86.85648717750789,86.1118924143439,86.77204823386074,195836900,0.0003737022508754073,0.006853075916600588,2
2010-09-20,87.67013549804688,87.86204105841993,86.3728520358473,86.64919651130393,214555200,0.01528991571691507,0.00724526751535909,2
2010-09-21,87.49359893798828,88.15374877786599,87.13281549270457,87.73923785827812,268389100,-0.0020136453429175916,0.005535662105840448,2
2010-09-22,87.063720703125,87.84669873633968,86.8180817990072,87.3554209281041,191322400,-0.004913253541758644,0.006167483927103932,2
2010-09-23,86.35749053955078,87.255607035604,86.11185168960908,86.3498126783517,202354300,-0.008111646939399253,0.0070964817657199475,2
2010-09-24,88.13838195800781,88.19979314039398,87.24026537745777,87.31702642719414,209671800,0.020622315531985125,0.00923358219058822,0
2010-09-27,87.7162094116211,88.26889847880547,87.63177633526797,88.16910967475603,128761800,-0.0047898831020957156,0.009150432552155632,2
2010-09-28,88.02326202392578,88.30728442936768,86.87950625108238,87.83135641777447,209207500,0.0035005230431675027,0.009115060443054244,2
2010-09-29,87.86974334716797,88.2074991013935,87.52430972857518,87.80065428085159,179665800,-0.0017440693883405967,0.009185053487637455,2
2010-09-30,87.60871887207031,88.88297452492404,87.19420218462969,88.3149357413169,287106700,-0.0029705842438433328,0.009291701574527906,2
2010-10-01,87.97720336914062,88.368692431342,87.45521990503686,88.26889777159793,174638700,0.004206025402658797,0.009317965220093241,2
2010-10-04,87.3170394897461,88.16142287615043,86.87949499865063,87.79296743969822,166153200,-0.007503806146514691,0.00842583143260893,2
2010-10-05,89.07489013671875,89.28982343823122,88.02324550404046,88.12304014866642,229634100,0.020131816850926132,0.010580969950060337,0
2010-10-06,89.06721496582031,89.29750399953943,88.70643154602394,89.05953710296477,148626600,-8.61653703603249e-05,0.0103460107113574,2
2010-10-07,88.95975494384766,89.45103278634649,88.42242163376889,89.42800505255651,164860000,-0.001206504795438934,0.009787367235940278,2
2010-10-08,89.45872497558594,89.70436393617167,88.74483583130632,89.08259159829726,177760100,0.005608941167309256,0.007719620568267173,2
2010-10-11,89.54313659667969,89.78877548231814,89.23608652550838,89.5968699198977,103098300,0.0009435817592613471,0.007405889786119768,2
2010-10-12,89.81948852539062,90.08047730081418,88.77552171070947,89.25144379683323,182210000,0.0030862435605274463,0.007398264945234982,2
2010-10-13,90.5180435180664,91.00164943974657,90.10352666655265,90.31846588535211,194347200,0.007777320981718905,0.007468572758318958,2
2010-10-14,90.1649169921875,90.58711161072762,89.59687811528275,90.43358363285233,217764300,-0.003901172762405425,0.007556494464445492,2
2010-10-15,90.34915924072266,90.84811500020471,89.6275981263817,90.79438166342938,243705000,0.002043391761244795,0.007546082111494691,2
2010-10-18,90.79437255859376,91.09374481296312,90.04977792616444,90.37985577796834,141204800,0.004927697408726228,0.006651193463745319,2
2010-10-19,89.60455322265625,90.46428644634403,89.05953623857701,89.95765877616992,280604700,-0.01310454935045302,0.005920997959793071,2
2010-10-20,90.47966003417967,90.91720459518359,89.71203758634867,89.76577092343706,200051800,0.009766320795650874,0.00657598719138242,2
2010-10-21,90.67919921875,91.41611575353977,89.97298827163797,90.88646047145177,221585500,0.0022053485224740044,0.00650263576048311,2
2010-10-22,90.84810638427734,90.98627864523759,90.57943972588072,90.81740078667575,108212400,0.0018626892052706623,0.006374120695932928,2
2010-10-25,91.11676025390624,91.93044383490869,91.04767706136931,91.45451592362399,151145700,0.0029571763278424257,0.006384257011630073,2
2010-10-26,91.1321029663086,91.22421387653893,90.47962530737726,90.65617512298024,158982900,0.0001683851835776462,0.006383690224548937,2
2010-10-27,90.87110900878906,90.97090363754243,90.01137593948188,90.49497579096717,190024000,-0.0028639079865853123,0.006095954429354973,2
2010-10-28,90.886474609375,91.43148569832756,90.4489301657656,91.3931022436366,168576000,0.00016909225334149625,0.005909432228071069,2
2010-10-29,90.95555877685548,91.13211447123989,90.63315883736354,90.7943588071095,144305500,0.0007601149431464282,0.005893661173949645,2
2010-11-01,90.98623657226562,91.92273636833866,90.46425336739662,91.40075316346964,174074800,0.00033728334829330464,0.005702133273239572,2
2010-11-02,91.70784759521484,91.922780926731,91.42382520342906,91.66946413323237,158345900,0.007930990995281828,0.003801337048557561,2
2010-11-03,92.07628631591795,92.13001963902461,90.92485294378147,91.86903088579031,226702800,0.004017526638825375,0.0028730163236080947,2
2010-11-04,93.84952545166016,93.89558092609084,92.09166928078724,93.09725284915547,215039400,0.019258369409666853,0.006248472329424999,2
2010-11-05,94.20259857177734,94.35612067121863,93.78808187549464,93.91089838374913,180654100,0.0037621193971730804,0.006223348642484472,2
2010-11-08,94.02605438232422,94.17958235702874,93.603865628997,93.9109098654192,156107100,-0.0018740904404946912,0.006465887567327426,2
2010-11-09,93.3505630493164,94.3791742819313,92.97442970299394,94.27938547557882,186621600,-0.00718408676664406,0.007218884858644923,2
2010-11-10,93.7266845703125,93.7727458921589,92.62131240638972,93.3275235387697,221387400,0.004029129645392704,0.006982299485100499,2
2010-11-11,93.37359619140624,93.51176846939168,92.63667932764888,92.92070174808964,158017600,-0.003767212939676523,0.007272123547163094,2
2010-11-12,92.26820373535156,93.1509706053994,91.8460149585417,92.74413169866708,239068800,-0.011838383666713748,0.008617578541014543,2
2010-11-15,92.1377182006836,92.9206963492738,92.09934059355304,92.55991287457971,163940800,-0.0014141982761713967,0.008660785123862104,2
2010-11-16,90.7022476196289,91.72318075836351,90.26469731610881,91.56965865138638,299566200,-0.01557961939027086,0.009777434457476412,1
2010-11-17,90.74832153320312,91.12445487132521,90.47197699925795,90.74064366934515,172308900,0.0005079688186717668,0.009636944402554675,2
2010-11-18,92.0839614868164,92.41403927810785,91.61571146064732,91.62338932272186,197723700,0.01471806785015417,0.008606895928000442,2
2010-11-19,92.33729553222656,92.37567313680617,91.53896756514747,92.03792327663365,156852900,0.0027511201877041813,0.008539137080707795,2
2010-11-22,92.2605209350586,92.2988985340095,91.17049287927661,91.87670980659125,181361000,-0.0008314581526938092,0.008546734108115007,2
2010-11-23,90.92485809326172,91.36240256519396,90.57175254192107,91.17049699230274,222309000,-0.014477078909374885,0.009326981958741626,2
2010-11-24,92.26820373535156,92.29123732520844,91.48523151853568,91.50058138861321,140046100,0.01477423963325819,0.010693170779128581,0
2010-11-26,91.19352722167967,91.96882149092951,91.19352722167969,91.46987170498424,76007800,-0.011647311534906835,0.011157789803874617,2
